place,name,blkgrps,population,households,alltransit_performance_score
"""1641320""","""Jerome""",6.22,6937.80,2436.49,0.0
"""1642130""","""Juliaetta""",0.02,17.03,7.46,0.0
"""1642400""","""Kamiah""",0.78,638.40,281.53,0.0
"""1642580""","""Kellogg""",0.91,634.53,291.89,0.0
"""1642760""","""Kendrick""",0.00,2.61,1.15,0.0
"""1643030""","""Ketchum""",0.94,1649.85,724.57,4.6
"""1643570""","""Kimberly""",0.79,1509.98,477.85,0.0
"""1644110""","""Kooskia""",0.05,39.40,14.65,0.0
"""1644200""","""Kootenai""",0.15,241.66,90.68,0.2
"""1644290""","""Kuna""",2.17,11413.66,3549.12,0.0
"""1645370""","""Lapwai""",0.01,12.18,3.99,0.0
"""1645820""","""Lava Hot Springs""",0.01,4.32,1.56,0.0
"""1645910""","""Leadore""",0.00,0.14,0.05,0.0
"""1646540""","""Lewiston""",24.27,27414.99,11516.08,1.3
"""1646720""","""Lewisville""",0.03,24.83,8.69,0.0
"""1647080""","""Lincoln""",0.48,2760.45,868.63,0.2
"""1647890""","""Lost River""",0.01,9.49,3.93,0.0
"""1648250""","""Lowman""",0.00,4.51,1.85,0.0
"""1648790""","""McCall""",0.18,281.66,93.64,0.0
"""1648880""","""McCammon""",0.03,39.84,15.77,0.0
"""1649240""","""Mackay""",0.00,0.99,0.41,0.0
"""1650140""","""Malad City""",0.89,1096.10,449.35,0.0
"""1650230""","""Malta""",0.00,2.48,0.83,0.0
"""1650950""","""Marsing""",0.19,304.66,104.97,0.0
"""1651850""","""Melba""",0.01,14.59,5.06,0.0
"""1652030""","""Menan""",0.08,102.07,34.51,0.0
"""1652120""","""Meridian""",16.28,72549.67,26763.79,0.4
"""1652660""","""Middleton""",1.45,4132.51,1385.87,0.5
"""1652750""","""Midvale""",0.00,4.01,1.73,0.0
"""1653110""","""Minidoka""",0.00,0.12,0.03,0.0
"""1653920""","""Montpelier""",1.01,651.09,265.20,0.0
"""1654100""","""Moore""",0.00,0.98,0.41,0.0
"""1654370""","""Moreland""",0.64,740.23,222.34,0.0
"""1654550""","""Moscow""",13.34,17298.60,6589.06,0.0
"""1654730""","""Mountain Home""",5.99,9636.80,3870.58,0.0
"""1654820""","""Mountain Home AFB""",1.00,3070.00,920.00,0.0
"""1655270""","""Moyie Springs""",0.05,95.33,35.57,0.0
"""1655450""","""Mud Lake""",0.00,0.33,0.11,0.0
"""1655630""","""Mullan""",0.02,17.64,7.01,0.0
"""1655720""","""Murphy""",0.00,3.14,1.30,0.0
"""1655900""","""Murtaugh""",0.00,1.66,0.48,0.0
"""1656260""","""Nampa""",34.04,70414.53,24598.26,1.9
"""1656800""","""Newdale""",0.01,20.68,6.95,0.0
"""1656890""","""New Meadows""",0.00,2.28,1.02,0.0
"""1656980""","""New Plymouth""",0.32,647.32,236.65,0.0
"""1657250""","""Nezperce""",0.00,2.45,0.92,0.0
"""1658060""","""Notus""",0.01,26.77,9.14,0.0
"""1658330""","""Oakley""",0.01,12.71,3.71,0.0
"""1658600""","""Oldtown""",0.03,33.04,13.29,0.0
"""1658870""","""Onaway""",0.02,23.33,10.13,0.0
"""1659320""","""Orofino""",1.29,699.81,305.34,0.0
"""1659590""","""Osburn""",0.28,204.12,90.47,0.0
"""1660040""","""Oxford""",0.00,4.19,0.93,0.0
"""1660580""","""Paris""",0.02,20.14,8.49,0.0
"""1660760""","""Parker""",0.02,20.66,7.27,0.0
"""1660880""","""Parkline""",0.01,10.74,3.97,0.0
"""1660940""","""Parma""",0.11,158.22,57.08,0.0
"""1661210""","""Paul""",0.02,52.64,20.91,0.0
"""1661300""","""Payette""",3.31,3881.70,1495.38,0.0
"""1661840""","""Peck""",0.00,1.34,0.55,0.0
"""1662740""","""Pierce""",0.00,0.34,0.16,0.0
"""1663100""","""Pinehurst""",1.05,446.61,259.88,0.0
"""1663550""","""Placerville""",0.00,4.28,1.80,0.0
"""1663910""","""Plummer""",0.01,15.95,5.96,0.7
"""1664090""","""Pocatello""",37.73,46516.90,17565.75,3.7
"""1664450""","""Ponderay""",0.76,1268.72,498.54,0.5
"""1664810""","""Post Falls""",8.15,26967.17,10270.46,1.7
"""1664900""","""Potlatch""",0.06,66.12,28.71,0.0
"""1665260""","""Preston""",1.65,1742.64,598.32,0.6
"""1665530""","""Priest River""",1.19,1001.54,436.29,0.0
"""1665620""","""Princeton""",0.00,3.90,1.46,0.0
"""1666340""","""Rathdrum""",0.79,3250.90,1062.29,0.0
"""1667150""","""Reubens""",0.00,1.15,0.51,0.0
"""1667420""","""Rexburg""",13.27,22574.94,6631.17,0.0
"""1667600""","""Richfield""",0.00,1.41,0.43,0.0
"""1667780""","""Rigby""",1.19,1972.92,663.66,0.0
"""1667870""","""Riggins""",0.00,0.39,0.19,0.0
"""1667960""","""Ririe""",0.02,38.68,12.30,0.0
"""1668230""","""Riverside""",0.22,459.64,119.25,0.0
"""1668500""","""Roberts""",0.00,3.90,1.39,0.0
"""1668545""","""Robie Creek""",0.16,384.19,165.13,0.0
"""1668860""","""Rockford""",0.06,131.96,42.23,0.0
"""1668950""","""Rockford Bay""",0.08,76.36,32.36,1.0
"""1669130""","""Rockland""",0.00,0.44,0.14,0.0
"""1670660""","""Rupert""",2.09,2704.31,994.14,0.0
"""1671020""","""St. Anthony""",1.28,1174.91,385.98,0.0
"""1671110""","""St. Charles""",0.01,3.07,1.24,0.0
"""1671470""","""St. Maries""",1.25,1311.87,553.82,0.0
"""1671650""","""Salmon""",0.44,352.11,168.88,0.0
"""1672100""","""Sandpoint""",6.39,7227.99,3113.33,0.8
"""1673450""","""Shelley""",0.43,774.43,228.84,0.0
"""1673900""","""Shoshone""",0.01,8.64,2.82,0.0
"""1675070""","""Smelterville""",0.04,35.99,16.10,0.0
"""1675160""","""Smiths Ferry""",0.00,2.08,0.93,0.0
"""1675195""","""Soda Springs""",0.10,78.84,28.75,0.0
"""1675970""","""Spencer""",0.00,0.68,0.20,0.0
"""1676060""","""Spirit Lake""",0.12,304.99,108.87,0.0
"""1676780""","""Stanley""",0.00,0.16,0.07,0.0
"""1676870""","""Star""",0.43,2141.94,758.81,0.4
"""1677050""","""State Line""",0.01,48.17,20.44,0.0
"""1677500""","""Stites""",0.00,1.10,0.44,0.0
"""1678040""","""Sugar City""",1.07,1367.51,357.38,0.0
"""1678850""","""Sun Valley""",0.27,424.50,201.06,2.2
"""1679120""","""Swan Valley""",0.01,11.10,4.71,0.0
"""1679300""","""Sweetwater""",0.02,19.07,6.18,0.0
"""1680200""","""Tensed""",0.00,0.85,0.32,0.7
"""1680380""","""Teton""",0.05,77.54,26.06,0.0
"""1680470""","""Tetonia""",0.00,7.23,2.10,0.0
"""1682360""","""Troy""",0.02,15.82,6.11,0.0
"""1682810""","""Twin Falls""",23.73,40320.94,15120.90,0.0
"""1683170""","""Tyhee""",0.76,1194.68,416.85,1.4
"""1683350""","""Ucon""",0.11,179.85,55.17,0.0
"""1684250""","""Victor""",0.03,149.99,56.00,0.0
"""1684790""","""Wallace""",0.03,26.27,13.12,0.0
"""1685240""","""Wardner""",0.12,86.34,39.64,0.0
"""1685420""","""Warm River""",0.00,0.84,0.35,0.0
"""1686050""","""Weippe""",0.03,22.49,11.59,0.0
"""1686140""","""Weiser""",3.64,4198.27,1462.29,0.0
"""1686320""","""Wendell""",1.04,1162.65,408.77,0.0
"""1687040""","""Weston""",0.03,35.42,10.63,0.0
"""1687310""","""White Bird""",0.00,0.31,0.14,0.0
"""1687670""","""Wilder""",0.41,602.81,188.63,0.0
"""1687850""","""Winchester""",0.00,1.17,0.52,0.0
"""1688480""","""Worley""",0.00,3.73,1.34,1.0
"""1688660""","""Yellow Pine""",0.00,0.21,0.06,0.0
